1.0061563,0.015655076,0.0054031666,0.03024837,0.026440058,1.0061659,23.914513,19.7625,22.593756,1.0062686,-22.59375,-0.0031709168,-19.7625,0.03416884,0.015031365,7.837501,7.837544,30.017227,7.8375,21.259888,7.8375144,7.9018197,19.762506,0.021874357
1.0060953,0.016712174,0.009245864,0.022560379,0.017752744,1.0061333,23.913868,19.706253,22.612505,1.006196,-22.612501,-0.0029879794,-19.706251,0.021874355,0.014238637,7.7812552,7.78127,29.994358,7.7812505,21.186888,7.7812634,7.8460236,19.706257,0.013124614
1.0059733,0.015362565,0.005148104,0.022871397,0.017708626,1.0059829,23.848482,19.78125,22.556257,1.0060812,-22.556252,-0.002713573,-19.78125,0.024748007,0.01472647,7.743751,7.7437696,30.001371,7.74375,21.242964,7.743764,7.8088183,19.781256,0.017499484
1.0060953,0.014116678,0.0035063024,0.026033979,0.022153592,1.0060953,23.926096,19.66875,22.612505,1.0061944,-22.612501,-0.0035063024,-19.66875,0.025509665,0.014116678,7.8187504,7.818781,29.969734,7.8187504,21.165836,7.8187633,7.8832154,19.668756,0.013124614
1.0058819,0.0147874495,0.0028965105,0.01718216,0.009216711,1.0058819,24.009233,19.650002,22.687506,1.0059906,-22.6875,-0.0028965105,-19.650002,0.009782509,0.0147874495,7.8562503,7.856255,30.014084,7.8562503,21.162308,7.856264,7.920383,19.650007,0.004374871
1.0059733,0.015128907,0.0052807424,0.026234172,0.022073383,1.0059829,24.04409,19.725002,22.743757,1.0060776,-22.743752,-0.0029574898,-19.725,0.023559403,0.014482552,7.8000016,7.8000307,30.105711,7.8,21.211216,7.8000135,7.8646035,19.725006,0.008749742
1.0062479,0.016842248,0.009392501,0.02618379,0.0221393,1.0062859,24.097841,19.743753,22.781254,1.0063508,-22.78125,-0.0034148335,-19.743752,0.025509665,0.014391084,7.856255,7.856281,30.146328,7.8562503,21.249386,7.8562636,7.9204297,19.743757,0.013124614
1.0054245,0.016427366,0.009327547,0.02235022,0.017795423,1.0054625,24.038553,19.706253,22.725004,1.0055206,-22.725,-0.0032318959,-19.706251,0.021874355,0.013903251,7.837505,7.8375196,30.079262,7.8375,21.207611,7.8375125,7.9017267,19.706257,0.013124614
1.005821,0.01504137,0.005923902,0.02993535,0.026551366,1.0058305,24.026953,19.800001,22.706257,1.0059239,-22.706251,-0.0039941357,-19.800001,0.02934753,0.014391084,7.8562517,7.856294,30.12663,7.8562503,21.30166,7.8562636,7.9203753,19.800007,0.013124614
1.0061563,0.016170135,0.009207174,0.041655906,0.03947801,1.0061944,24.074665,19.781252,22.743755,1.0062482,-22.743752,-0.002866021,-19.78125,0.04150367,0.0135983545,7.893755,7.8938484,30.142597,7.89375,21.298101,7.8937616,7.9576154,19.781254,0.013124614
1.0062479,0.014055699,0.0029879794,0.029775571,0.026418744,1.0062479,24.062395,19.7625,22.743757,1.006346,-22.743752,-0.0029879794,-19.7625,0.027669115,0.014055699,7.8562503,7.856294,30.130295,7.8562503,21.266808,7.8562627,7.9204297,19.762505,0.008749742
1.005455,0.0145753175,0.005421116,0.029703911,0.026443731,1.0054646,23.978722,19.7625,22.687504,1.0055512,-22.6875,-0.0032014062,-19.7625,0.026611302,0.013903251,7.7625017,7.762545,30.087856,7.7625003,21.232353,7.7625127,7.8273463,19.762505,0.004374871
1.0056685,0.015187291,0.005606572,0.030008936,0.026482373,1.005678,23.937172,19.668753,22.650007,1.0057737,-22.650002,-0.0035063024,-19.66875,0.026611302,0.014543531,7.743751,7.7437944,29.99804,7.74375,21.138247,7.7437634,7.8087792,19.668756,0.004374871
1.0056685,0.014482552,0.0034758127,0.026234172,0.022148786,1.0056685,23.90701,19.612501,22.650007,1.0057728,-22.650002,-0.0034758127,-19.612501,0.025509665,0.014482552,7.65,7.6500316,29.961187,7.65,21.051668,7.650014,7.71582,19.612507,0.013124614
1.0065527,0.016816203,0.009381458,0.016816203,0.009381458,1.0065907,23.918783,19.650003,22.668755,1.0066551,-22.66875,-0.0033843438,-19.650002,0.012374003,0.0143605955,7.631255,7.631255,29.999914,7.6312504,21.079813,7.6312637,7.6973457,19.650007,0.008749742
