Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
1712536009381,-0.027816564,0.13998012,9.872188,-0.0,-0.0,-0.0,7.89375,-19.837502,-22.5375
1712536009584,-0.02961118,0.14177474,9.868897,7.635591E-5,1.5271181E-4,0.0,7.89375,-19.85625,-22.48125
1712536009785,-0.02841477,0.13459627,9.866505,0.0,1.5271181E-4,0.0,7.89375,-19.800001,-22.5375
1712536009990,-0.030209387,0.14027923,9.870992,7.635591E-5,2.2906772E-4,0.0,7.89375,-19.85625,-22.575
1712536010191,-0.030209387,0.14566308,9.873384,-0.0,7.635591E-5,-1.5271181E-4,7.8375,-19.85625,-22.612501
1712536010395,-0.02841477,0.14207384,9.8727865,-3.8177954E-4,1.5271181E-4,-7.635591E-5,7.89375,-19.81875,-22.575
1712536010594,-0.030508488,0.14446667,9.868599,-1.5271181E-4,-0.0,-0.0,7.8750005,-19.81875,-22.5375
1712536010798,-0.025423741,0.14117654,9.870394,0.0,-7.635591E-5,1.5271181E-4,7.93125,-19.85625,-22.59375
1712536011002,-0.035294134,0.14207384,9.869496,2.2906772E-4,-1.5271181E-4,0.0,7.9687505,-19.837502,-22.59375
1712536011204,-0.029012974,0.13878371,9.8727865,7.635591E-5,-7.635591E-5,1.5271181E-4,7.9875,-19.78125,-22.612501
1712536011405,-0.026919255,0.14117654,9.871889,2.2906772E-4,7.635591E-5,2.2906772E-4,7.9500003,-19.875,-22.63125
1712536011606,-0.032303106,0.1378864,9.870094,7.635591E-5,-0.0,-7.635591E-5,7.9687505,-19.893751,-22.66875
1712536011809,-0.030209387,0.13908282,9.873982,-0.0,1.5271181E-4,7.635591E-5,7.9875,-19.837502,-22.63125
1712536012012,-0.025722843,0.14177474,9.868001,0.0,3.0542363E-4,-1.5271181E-4,7.9125004,-19.81875,-22.650002
1712536012213,-0.030209387,0.13968103,9.871889,-7.635591E-5,-7.635591E-5,-7.635591E-5,7.9125004,-19.706251,-22.6875
1712536012416,-0.032901313,0.13938192,9.868897,-1.5271181E-4,1.5271181E-4,7.635591E-5,7.9125004,-19.725,-22.66875
1712536012618,-0.027816564,0.13908282,9.867702,-0.0,0.0,0.0,7.9500003,-19.66875,-22.7625
1712536012821,-0.028115666,0.14267205,9.871291,0.0,7.635591E-5,-7.635591E-5,7.93125,-19.650002,-22.800001
1712536013023,-0.032004002,0.14536397,9.870992,-1.5271181E-4,7.635591E-5,-1.5271181E-4,7.9500003,-19.612501,-22.800001
1712536013225,-0.032004002,0.14386846,9.868599,-7.635591E-5,1.5271181E-4,-0.0,7.9125004,-19.5375,-22.66875
1712536013428,-0.031405795,0.13848461,9.870094,7.635591E-5,-7.635591E-5,0.0,7.89375,-19.59375,-22.706251
1712536013631,-0.032901313,0.14117654,9.868599,-0.0,-0.0,-7.635591E-5,7.9687505,-19.650002,-22.6875
1712536013831,-0.029312078,0.13848461,9.869795,-7.635591E-5,1.5271181E-4,2.2906772E-4,8.043751,-19.575,-22.66875
1712536014034,-0.027218357,0.13998012,9.872188,0.0,7.635591E-5,-7.635591E-5,8.00625,-19.5375,-22.63125
1712536014237,-0.0317049,0.13938192,9.870692,-7.635591E-5,-7.635591E-5,7.635591E-5,7.9500003,-19.63125,-22.5375
1712536014439,-0.030508488,0.14057833,9.871291,7.635591E-5,7.635591E-5,-0.0,7.9125004,-19.66875,-22.5375
1712536014641,-0.031106694,0.14297116,9.869795,2.2906772E-4,7.635591E-5,0.0,7.9125004,-19.6875,-22.5375
1712536014844,-0.030508488,0.14207384,9.875179,7.635591E-5,-7.635591E-5,0.0,7.89375,-19.706251,-22.48125
1712536015047,-0.026919255,0.14356937,9.873982,-0.0,7.635591E-5,0.0,7.9125004,-19.7625,-22.462502
1712536015249,-0.032004002,0.14267205,9.872188,2.2906772E-4,1.5271181E-4,2.2906772E-4,7.89375,-19.837502,-22.48125
1712536015451,-0.02961118,0.14117654,9.875777,-0.0,-7.635591E-5,1.5271181E-4,7.8187504,-19.81875,-22.5375
1712536015654,-0.02751746,0.13848461,9.871889,0.0,2.2906772E-4,1.5271181E-4,7.8,-19.78125,-22.5
